latitude,longitude,altitude,geometry,@id,highway,public_transport,name,shelter,bus,bench,alt_name:lld,name:it,name:lld,departures_board,operator,old_name,route_ref,bus_routes,created_by,wheelchair,note,tactile_paving,covered,source,ref,name:de,addr:city,addr:postcode,addr:street,alt_name,shelter_type,amenity,bin,network,toilets:wheelchair,designation,local_ref,mapillary,pole,survey:date,official_name,website,description,fixme,lit,passenger_information_display,surface,building
46.0509873,11.2236098,,Point,node/4216192867,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1654719,11.0073485,,Point,node/4221670772,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2067578,11.0959357,,Point,node/4232530610,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0334941,11.1259795,,Point,node/4233651060,bus_stop,platform,"""Parcheggio via Lidorno""",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.040277,11.1304215,,Point,node/4234126141,bus_stop,platform,"Madonna Bianca / ""Man""",,yes,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9287597,11.0718883,,Point,node/4239816962,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9598402,11.0925967,,Point,node/4240032896,bus_stop,platform,Aldeno - Maso Canova Sud,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9601122,11.0927829,,Point,node/4240032907,bus_stop,platform,Aldeno - Maso Canova Sud,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9503684,11.2631361,,Point,node/4241437962,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9503846,11.2632894,,Point,node/4241437963,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3148937,11.0476,,Point,node/4251203006,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3149986,11.0473476,,Point,node/4251203025,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8882616,10.8616584,,Point,node/4261646689,bus_stop,platform,S. Alessandro,no,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8883165,10.8613877,,Point,node/4261646690,bus_stop,platform,S. Alessandro,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1384751,10.9710697,,Point,node/4281718849,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1384837,10.9709753,,Point,node/4281718850,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1452717,10.9707289,,Point,node/4281745450,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1455797,10.971006,,Point,node/4281745452,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1505517,10.97957,,Point,node/4281745454,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1506537,10.9796378,,Point,node/4281745455,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4198844,11.6719353,,Point,node/4290724202,bus_stop,stop_position,Seilbahn;Vigo funivia Catinaccio--SKI 70,no,yes,yes,,,,,Ski Bus Val di Fassa,,,,,,,,,,70,,,,,,,,,Ski Bus Lines Winter,,,,,,,,,,,,,,
46.4194162,11.6699444,,Point,node/4290724203,bus_stop,,,yes,,yes,,,,,Trentino Trasporti Esercizio,,,,,,,,,,155,Seilbahn,,,,,,,,101,,,,,,,,,,,,,,
45.8921433,10.8429672,,Point,node/4316268698,bus_stop,platform,Viale dei Tigli 21,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8904294,10.8430148,,Point,node/4316269100,bus_stop,platform,Viale dei Tigli 8,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9210033,10.8313015,,Point,node/4316295215,bus_stop,platform,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.921061,10.831375,,Point,node/4316311590,bus_stop,platform,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8995476,10.844553,,Point,node/4316311698,bus_stop,platform,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9084344,10.8333889,,Point,node/4316345095,bus_stop,,Deva,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9119148,10.8372494,,Point,node/4316345295,bus_stop,,Varone Cascata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.887599,10.8439803,,Point,node/4316345794,bus_stop,platform,Riva del Garda - Viale Martiri,yes,yes,,,,,,ATV;Trentino Trasporti S.p.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8801994,10.8560619,,Point,node/4317044789,bus_stop,platform,Riva V.Rovetto H.Brione,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3132758,10.8005406,,Point,node/4317627238,bus_stop,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
46.2804467,10.9639982,,Point,node/4324757792,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2649292,10.9549494,,Point,node/4324803389,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3IlbvNqxI8Sw08fTStvEw,,,,,,,,,,
46.165704,11.1573008,,Point,node/4325156071,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1657486,11.1574001,,Point,node/4325156073,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3016914,11.028217,,Point,node/4326778489,bus_stop,platform,,no,yes,,,,,no,Trentino Trasporti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3019313,11.0277828,,Point,node/4326778490,bus_stop,platform,,no,yes,,,,,no,Trentino Trasporti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2801627,10.9636312,,Point,node/4349788078,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2803403,10.9639682,,Point,node/4349788080,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2648932,10.9550725,,Point,node/4349807701,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3IlbvNqxI8Sw08fTStvEw,,,,,,,,,,
46.1084594,11.0427532,,Point,node/4359074223,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0640386,10.9424631,,Point,node/4362322400,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0342461,11.1272363,,Point,node/4366515952,bus_stop,platform,"""Parcheggio area camper""",,yes,,,,,,Trentino Trasporti,,,,,,,,no,,,,,,,,,,,A/,,,,,,,,,,,,,,
46.3908581,11.059409,,Point,node/4380616223,bus_stop,platform,Revò,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3910182,11.0595484,,Point,node/4380616227,bus_stop,platform,Revò,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3949238,11.0402043,,Point,node/4380616229,bus_stop,platform,Cagnò,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.395045,11.0398704,,Point,node/4380616232,bus_stop,platform,Cagnò,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3963665,11.0661371,,Point,node/4380714726,bus_stop,platform,Romallo,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3964289,11.065942,,Point,node/4380714727,bus_stop,platform,Romallo,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4188324,11.0862941,,Point,node/4380714729,bus_stop,,Cloz Centro,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4199797,11.0879619,,Point,node/4380714735,bus_stop,platform,Cloz,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3035081,11.5935357,,Point,node/4392421924,bus_stop,,Predazzo Via Fiamme Gialle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3172575,11.5969176,,Point,node/4392421925,bus_stop,,Predazzo Corso Dolomiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3114851,11.6166053,,Point,node/4392421926,bus_stop,,Predazzo Baldiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3218552,11.5977784,,Point,node/4392421927,bus_stop,,Predazzo Fol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1080448,11.0334358,,Point,node/4410455395,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0927342,11.1798858,,Point,node/4428970625,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0425052,10.7661832,,Point,node/4441313377,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0426076,10.7669355,,Point,node/4441313380,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0448829,10.7529954,,Point,node/4441313525,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8911554,11.0072703,,Point,node/4477215327,bus_stop,,Reviano,yes,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4155803,11.0830304,,Point,node/4499150636,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4138471,11.0822853,,Point,node/4499150637,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4077414,10.8074328,,Point,node/4512583156,bus_stop,,Ferrovia Trento-Male',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1510651,11.0964532,,Point,node/4558704053,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1511156,11.0963745,,Point,node/4558704054,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.052314,11.1120341,,Point,node/4579928617,bus_stop,platform,"Sanseverino / ""S.Nicolò""",yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0511886,11.1147278,,Point,node/4579928793,bus_stop,platform,Jedin / Sanseverino,no,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0420848,11.2511408,,Point,node/4581451483,bus_stop,platform,Zava,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0128447,11.266781,,Point,node/4585114920,bus_stop,platform,Tenna,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0633045,11.5237033,,Point,node/4589621157,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.161635,11.1348254,,Point,node/4592490517,bus_stop,platform,,,yes,,,,,,Trentino Trasporti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1616834,11.135,,Point,node/4592490518,bus_stop,platform,,,yes,,,,,,Trentino Trasporti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1620209,11.1401338,,Point,node/4592490522,bus_stop,platform,,,yes,,,,,,Trentino Trasporti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1621792,11.1403731,,Point,node/4592490525,bus_stop,platform,,,yes,,,,,,Trentino Trasporti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0747911,11.252984,,Point,node/4594986800,bus_stop,,Fermata Serso,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1479082,11.0973782,,Point,node/4597066940,bus_stop,platform,Via Stazione,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4763837,11.7709048,,Point,node/4688891300,bus_stop,,Canazei piaz Marconi A--SKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4716971,11.7776895,,Point,node/4688891310,bus_stop,,B--SKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4592229,11.7865337,,Point,node/4688891317,bus_stop,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3747949,11.6581517,,Point,node/4690860448,bus_stop,,Moena Navalge A--SKI-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3727536,11.6577561,,Point,node/4690860449,bus_stop,,Moena h. Monti Pallidi A--SKI-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3678627,11.686044,,Point,node/4690860451,bus_stop,,Lusia A--SKI-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3782461,11.7902045,,Point,node/4690860453,bus_stop,platform,Passo San Pellegrino - Hotel Arnika,,,,,,,,"Dolomitibus, Trentino Trasporti",,,,,,,,,,,,,,,,,,,"Dolomitibus, Trentino Trasporti",,,,,,,,,,,,,,
46.3800332,11.6582113,,Point,node/4691049148,bus_stop,,Moena h. Laresh 92-прим,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3738112,11.648728,,Point,node/4691109256,bus_stop,,Moena Sort 97-прим,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3779138,11.6568035,,Point,node/4691139454,bus_stop,,Moena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migliorare taggin,,,,
46.4215182,11.6763267,,Point,node/4692177590,bus_stop,stop_position,Vigo h. Dolasilla SKI-68,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gkU925ZHukf6Rhe99GYq3g,,2019-01-21,,,,,,,,
46.2599059,10.5859832,,Point,node/4751825051,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1592281,11.0980087,,Point,node/4790434098,bus_stop,,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.6984212,10.9269772,,Point,node/4839944369,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0730929,11.450251,,Point,node/4888399317,bus_stop,,Torcegno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9195203,10.8912978,,Point,node/5039569233,bus_stop,platform,Arco Piazza Italia,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9167255,10.8921825,,Point,node/5039569234,bus_stop,platform,Caneve,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9131514,10.8973122,,Point,node/5039569235,bus_stop,platform,,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9108733,10.9004561,,Point,node/5039569236,bus_stop,platform,,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9097607,10.9011628,,Point,node/5039569237,bus_stop,platform,,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9183678,10.8823955,,Point,node/5039586012,bus_stop,platform,,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9190551,10.8705053,,Point,node/5039586013,bus_stop,platform,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9183072,10.8615691,,Point,node/5039586014,bus_stop,platform,Varignano,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9182907,10.8616436,,Point,node/5039586015,bus_stop,platform,Varignano,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9161516,10.8586687,,Point,node/5039586016,bus_stop,,Varignano Via Grazie/Veneto,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9162448,10.8588944,,Point,node/5039586017,bus_stop,,Varignano Via Grazie/Veneto,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9167765,10.8922299,,Point,node/5040634980,bus_stop,platform,Caneve,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9022485,10.8600124,,Point,node/5041384820,bus_stop,platform,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9495486,10.6375953,,Point,node/5062886534,bus_stop,platform,Praso,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9495471,10.637401,,Point,node/5062886535,bus_stop,platform,Praso,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3488571,11.0885083,,Point,node/5076888953,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3630255,11.0952448,,Point,node/5081243966,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3788652,11.8138513,,Point,node/5120159249,bus_stop,platform,Bivio Valfreda,,,,,,,,Dolomitibus;Trentino Trasporti,,,,,,,,,,,,,,,,,,,Dolomitibus;Trentino Trasporti,,,,,,,,,,,,,,
46.3691051,11.7288976,,Point,node/5123003091,bus_stop,platform,Fango,,,,,,,,"Dolomitibus, Trentino Trasporti",,,,,,,,,,,,,,,,,,,"Dolomitibus, Trentino Trasorti",,,,,,,,,,,,,,
46.4639645,11.8622321,,Point,node/5143498144,bus_stop,platform,Pian Fedaia Rif. Marmolada,,,,,,,,Dolomitibus,,,,,,,,,,,,,,,,,,,Dolomitibus,,,,,,,,,,,,,,
46.0634895,11.5036892,,Point,node/5199843729,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0648082,11.5064518,,Point,node/5199843730,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0525546,11.4943091,,Point,node/5199844140,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0522757,11.4944537,,Point,node/5199844141,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0631816,11.5141561,,Point,node/5199853851,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0578785,11.5196501,,Point,node/5199859667,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0700637,11.5091258,,Point,node/5199864531,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0698601,11.4936825,,Point,node/5199865101,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0704407,11.4777495,,Point,node/5199868445,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4183062,11.6768539,,Point,node/5202336809,bus_stop,,Vigo di Fassa Strada Neva,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,cVWY9nNIq12LbEzkJ_6Z4w,yes,2019-01-21,,,,,,,,
46.4213612,11.6763381,,Point,node/5203749525,bus_stop,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0514946,11.5150693,,Point,node/5210874408,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0578624,11.5195903,,Point,node/5210874410,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0610573,11.5236987,,Point,node/5210874411,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0610578,11.5236798,,Point,node/5210874412,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0482612,11.5312872,,Point,node/5214696169,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0486705,11.5313141,,Point,node/5214696170,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0443237,11.5516365,,Point,node/5214706769,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0448655,11.5505871,,Point,node/5214706770,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0466839,11.5427463,,Point,node/5214706775,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0468821,11.5424172,,Point,node/5214706776,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0691505,11.1153892,,Point,node/5228477553,bus_stop,platform,"Trento, Lungadige Monte Grappa",yes,yes,,,,,,Flixbus,,"Flixbus 407, 408, 424, 453, 454, 455, 491, 485, 486, 494, 531, 534, 545, N95, N277, N432, N452, N453, N468, N491, N492, N494, N530, N532, N537, N538, N1798",,,,,,,,,"Trient, Lungadige Monte Grappa",,,,,,,,,,,,,,,,,,,,,,
46.0699394,11.1007165,,Point,node/5236623132,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0698852,11.1002841,,Point,node/5236623133,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0815369,11.559771,,Point,node/5303245380,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0840945,11.5502988,,Point,node/5303245386,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0811196,11.5587062,,Point,node/5303245626,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0839801,11.5508784,,Point,node/5310613724,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9945688,11.2707995,,Point,node/5330179705,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0412014,10.8830135,,Point,node/5375551802,bus_stop,platform,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,
46.0310534,10.8685321,,Point,node/5401012844,bus_stop,platform,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0275456,10.8681776,,Point,node/5401357606,bus_stop,platform,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0351287,10.8677119,,Point,node/5406780555,bus_stop,platform,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0481479,10.874307,,Point,node/5406973435,bus_stop,platform,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0480089,10.8714509,,Point,node/5406973436,bus_stop,platform,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0406387,10.749681,,Point,node/5407695235,bus_stop,platform,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0402588,10.7488445,,Point,node/5407695301,bus_stop,platform,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8992906,11.0372847,,Point,node/5435661956,bus_stop,platform,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8992225,11.0373893,,Point,node/5435661959,bus_stop,platform,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8964281,11.0370205,,Point,node/5435661960,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0871347,11.0689397,,Point,node/5492971309,bus_stop,platform,Cadine / della Fornas,no,yes,no,,,,,Trentino Trasporti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0870139,11.0692133,,Point,node/5492971310,bus_stop,platform,Cadine / della Fornas,no,yes,no,,,,,Trentino Trasporti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,
46.1120131,11.0461985,,Point,node/5530977855,bus_stop,platform,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0065809,11.1275841,,Point,node/5706114825,bus_stop,platform,Mattarello / S.Leonardo,no,yes,no,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0029355,11.1267976,,Point,node/5706114826,bus_stop,platform,Mattarello / Rio Stolzano,no,yes,no,,,,,,,,,,no,,,,,,,,,,Mattarello - Via Catoni,,,,,,,,,,,,,,,,,,
46.0027629,11.1263201,,Point,node/5706114827,bus_stop,platform,Mattarello / sud,no,yes,no,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,
46.0099521,11.1285932,,Point,node/5706114828,bus_stop,platform,Mattarello / Gotarda,no,yes,yes,,,,,,,,,,no,,,,,,,,,,Mattarello - Ss 12,,,,,,,,,,,,,,,,,,
46.007836,11.1269792,,Point,node/5706114829,bus_stop,platform,"Mattarello / ""ex Stazione""",no,yes,no,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0059064,11.1299858,,Point,node/5706114830,bus_stop,platform,"Mattarello / ""Torre Franca""",no,yes,no,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0065022,11.1310361,,Point,node/5706114831,bus_stop,platform,"Mattarello / ""Torre Franca""",no,yes,no,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0087117,11.1315363,,Point,node/5706114833,bus_stop,platform,"Mattarello / ""parco""",no,yes,no,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0127518,11.1319993,,Point,node/5706114834,bus_stop,platform,Mattarello / Rozola,no,yes,no,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0127129,11.1322204,,Point,node/5706114835,bus_stop,platform,Mattarello / Rozola,no,yes,no,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8664013,10.7881534,,Point,node/5769107853,bus_stop,platform,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0395398,11.1440635,,Point,node/5778631475,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
